sleep_log_entry_id,timestamp,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness
44238018000,2024-01-20T07:18:00Z,78,,78,,93,65,0.08524904214559387
44214925217,2024-01-18T06:20:30Z,80,,80,,7,66,0.07497467071935157
44201884857,2024-01-17T06:40:00Z,86,,86,,74,66,0.06565656565656566
44172016562,2024-01-15T06:29:30Z,79,,79,,83,66,0.12987012987012986
44162477116,2024-01-14T07:11:00Z,86,,86,,129,65,0.06954225352112677
44151809233,2024-01-13T08:04:00Z,79,,79,,43,65,0.09021842355175688
44138979646,2024-01-12T06:42:00Z,78,,78,,76,64,0.09116541353383459
44128857401,2024-01-11T06:38:00Z,59,,59,,62,63,0.1744421906693712
44113730759,2024-01-10T06:04:00Z,75,,75,,62,64,0.10337078651685393
44106452374,2024-01-09T06:38:30Z,84,,84,,87,64,0.07574206755373593
44091085359,2024-01-08T06:40:30Z,83,,83,,74,66,0.09293320425943853
44081113067,2024-01-07T06:04:30Z,78,,78,,80,66,0.12324324324324325
44069904339,2024-01-06T07:32:30Z,81,,81,,78,66,0.0942883046237534
44058322359,2024-01-05T08:13:00Z,71,,71,,62,65,0.12705272255834055
44047021058,2024-01-04T07:04:30Z,81,,81,,92,66,0.09366130558183539
44034172094,2024-01-03T06:55:00Z,77,,77,,93,65,0.09841269841269841
44024216790,2024-01-02T07:46:00Z,81,,81,,72,65,0.09421641791044776
44012467771,2024-01-01T08:51:00Z,78,,78,,51,64,0.06820461384152457
43999679090,2023-12-31T07:37:30Z,86,,86,,77,65,0.10881294964028777
43987978507,2023-12-30T06:39:30Z,71,,71,,78,65,0.12586037364798427
43980586366,2023-12-29T08:18:00Z,85,,85,,74,65,0.1173512154233026
43967121337,2023-12-28T07:35:30Z,87,,87,,106,64,0.08659981768459435
43945661158,2023-12-26T08:17:30Z,83,,83,,116,65,0.11741528762805359
43935349282,2023-12-25T07:32:30Z,86,,86,,110,65,0.08795074758135445
43924552498,2023-12-24T07:23:30Z,87,,87,,145,64,0.0818926296633303
43912540177,2023-12-23T04:05:00Z,70,,70,,39,64,0.12479740680713128
43904930933,2023-12-22T07:07:30Z,80,,80,,87,66,0.13117699910152741
43892281025,2023-12-21T06:27:30Z,83,,83,,67,66,0.09528585757271815
43878218517,2023-12-20T06:27:30Z,77,,77,,75,64,0.09346733668341708
43855599755,2023-12-18T06:29:00Z,69,,69,,76,63,0.1296111665004985
43843635203,2023-12-17T08:16:00Z,79,,79,,72,63,0.15164279696714406
43836960507,2023-12-16T08:21:00Z,87,,87,,98,63,0.07180254300673149
43823745698,2023-12-15T05:25:30Z,67,,67,,71,63,0.15669205658324264
43798958618,2023-12-13T06:36:30Z,83,,83,,53,63,0.10901883052527254
43787797565,2023-12-12T06:29:00Z,83,,83,,88,64,0.11674641148325358
43777486083,2023-12-11T06:31:30Z,83,,83,,68,64,0.0910871694417238
43768367780,2023-12-10T07:19:30Z,89,,89,,74,64,0.06558849955076371
43757041289,2023-12-09T07:24:30Z,79,,79,,57,63,0.09528392685274302
43747864135,2023-12-08T08:14:30Z,86,,86,,65,63,0.09236947791164658
43733995434,2023-12-07T06:36:00Z,82,,82,,71,64,0.08047210300429185
43720163085,2023-12-06T06:54:00Z,77,,77,,46,65,0.12953367875647667
43707648961,2023-12-05T06:39:30Z,81,,81,,72,65,0.08031674208144797
43698677250,2023-12-04T07:38:30Z,81,,81,,107,67,0.12085944494180842
43686354213,2023-12-03T07:46:30Z,82,,82,,82,67,0.1125506072874494
43677086894,2023-12-02T08:16:30Z,79,,79,,85,65,0.08709422011084719
43667151527,2023-12-01T07:10:30Z,85,,85,,98,63,0.11359404096834265
43655671683,2023-11-30T07:39:30Z,88,,88,,83,64,0.08681135225375626
43627731013,2023-11-28T05:55:30Z,72,,72,,68,64,0.09714285714285714
43617958089,2023-11-27T06:35:30Z,90,,90,,77,64,0.08930232558139535
43606121336,2023-11-26T07:54:30Z,84,,84,,80,65,0.10064635272391505
43597509240,2023-11-25T08:08:00Z,84,,84,,85,65,0.1024978466838932
43575198514,2023-11-23T06:31:00Z,85,,85,,79,65,0.08333333333333333
43540955202,2023-11-20T06:36:30Z,71,,71,,73,64,0.11874386653581943
43529870433,2023-11-19T07:45:30Z,82,,82,,72,64,0.10783316378433368
43510020961,2023-11-17T07:29:30Z,87,,87,,42,63,0.08193832599118943
43494340367,2023-11-16T06:32:30Z,78,,78,,49,63,0.10662824207492795
43483490183,2023-11-15T06:40:00Z,84,,84,,50,63,0.09407337723424271
43469368126,2023-11-14T06:33:30Z,83,,83,,70,64,0.10951008645533142
43458017715,2023-11-13T06:29:00Z,73,,73,,78,63,0.09792284866468842
43446844713,2023-11-12T07:50:30Z,86,,86,,48,63,0.0825531914893617
43434654350,2023-11-11T07:43:30Z,77,,77,,70,62,0.13043478260869565
43424809118,2023-11-10T06:31:30Z,73,,73,,87,62,0.1411111111111111
43400062133,2023-11-08T05:33:00Z,80,,80,,74,63,0.07153502235469449
43386682999,2023-11-07T05:53:30Z,78,,78,,75,63,0.12876427829698858
43377056824,2023-11-06T07:33:30Z,84,,84,,87,63,0.11168384879725086
43366679972,2023-11-05T08:29:00Z,88,,88,,74,64,0.08747044917257683
43354198583,2023-11-04T07:37:00Z,87,,87,,65,64,0.08828671328671328
43343347522,2023-11-03T06:18:30Z,65,,65,,32,64,0.1425598335067638
43339399982,2023-11-02T06:31:30Z,87,,87,,101,62,0.09814323607427056
43305878913,2023-10-31T06:16:00Z,86,,86,,77,62,0.06951871657754011
43293873675,2023-10-30T06:32:30Z,79,,79,,83,62,0.12297734627831715
43284107505,2023-10-29T07:34:30Z,84,,84,,117,60,0.12717219589257503
43272894214,2023-10-28T07:57:00Z,90,,90,,106,61,0.07059874888293119
43238427991,2023-10-25T06:04:00Z,79,,79,,38,61,0.09649122807017543
43225457910,2023-10-24T06:41:30Z,83,,83,,108,63,0.12487411883182276
43215159603,2023-10-23T06:43:30Z,78,,78,,110,63,0.10468594217347957
43205082805,2023-10-22T07:45:30Z,80,,80,,86,61,0.11020408163265306
43194920892,2023-10-21T07:48:30Z,86,,86,,94,61,0.10504549214226634
43183665914,2023-10-20T07:40:00Z,83,,83,,96,61,0.1111111111111111
43171701241,2023-10-19T06:28:30Z,72,,72,,61,61,0.11078140454995054
43146618566,2023-10-17T06:34:00Z,85,,85,,96,62,0.10390946502057613
43136346407,2023-10-16T06:35:00Z,79,,79,,45,62,0.09378407851690294
43113037406,2023-10-14T07:53:30Z,86,,86,,86,61,0.11676909569798069
43080107398,2023-10-11T06:36:00Z,76,,76,,88,61,0.1171875
43044795251,2023-10-08T08:08:00Z,82,,82,,98,58,0.1080168776371308
43032485230,2023-10-07T07:43:00Z,73,,73,,77,59,0.14883720930232558
43028654378,2023-10-06T06:12:00Z,76,,76,,92,60,0.10189075630252101
43028654376,2023-10-04T06:12:30Z,80,,80,,69,59,0.12964728312678742
42982811390,2023-10-03T06:28:00Z,86,,86,,89,60,0.09378185524974515
42978050222,2023-10-02T06:28:30Z,80,,80,,47,61,0.06659729448491156
42978050221,2023-10-01T07:18:00Z,88,,88,,81,61,0.0926605504587156
42915686586,2023-09-27T06:27:30Z,78,,78,,72,59,0.1094224924012158
42904630601,2023-09-26T06:35:30Z,83,,83,,61,60,0.09989701338825953
42883521416,2023-09-24T07:47:30Z,82,,82,,115,60,0.09636247606892151
42860000116,2023-09-22T06:29:00Z,82,,82,,47,61,0.10164569215876089
42849739849,2023-09-21T06:05:00Z,82,,82,,81,62,0.09275053304904052
42812169245,2023-09-18T06:44:00Z,80,,80,,68,61,0.10228401191658391
42801852202,2023-09-17T07:03:30Z,83,,83,,52,61,0.07955596669750231
42789400600,2023-09-16T07:27:30Z,87,,87,,91,63,0.09304274937133278
42780367375,2023-09-15T06:48:30Z,85,,85,,67,65,0.06653426017874876
42757802825,2023-09-13T08:12:30Z,83,,83,,62,65,0.09345794392523364
42730655707,2023-09-11T06:45:30Z,65,,65,,55,66,0.12720519962859797
42710659122,2023-09-09T08:27:30Z,86,,86,,59,67,0.0958904109589041
42700574085,2023-09-08T07:32:00Z,77,,77,,114,65,0.1
42688061854,2023-09-07T08:22:30Z,75,,75,,73,66,0.11653718091009989
42674161724,2023-09-06T07:09:30Z,79,,79,,75,66,0.09969788519637462
42663878251,2023-09-05T06:48:30Z,79,,79,,54,65,0.09324452901998097
42650694915,2023-09-04T04:08:00Z,69,,69,,62,63,0.09733124018838304
42620470927,2023-09-01T08:03:30Z,53,,53,,20,62,0.19109461966604824
42608267252,2023-08-31T06:21:30Z,85,,85,,56,63,0.0835881753312946
42597075026,2023-08-30T06:47:30Z,85,,85,,80,64,0.08622398414271557
42585108094,2023-08-29T06:43:00Z,83,,83,,59,64,0.10256410256410256
42572515353,2023-08-28T06:50:30Z,75,,75,,61,65,0.1346704871060172
42560373912,2023-08-27T06:36:00Z,70,,70,,82,63,0.08631319358816276
42550567663,2023-08-26T06:27:00Z,74,,74,,34,63,0.09872611464968153
42539574036,2023-08-25T07:34:00Z,84,,84,,73,64,0.10632183908045977
42516854505,2023-08-23T05:04:30Z,65,,65,,57,66,0.16440049443757726
42472651018,2023-08-19T07:40:30Z,43,,43,,59,68,0.1419031719532554
42445760471,2023-08-17T07:02:30Z,73,,73,,31,69,0.11992786293958521
42421840563,2023-08-15T07:02:30Z,68,,68,,48,69,0.15467980295566502
42409673829,2023-08-14T07:36:30Z,84,,84,,95,68,0.11017661900756939
42397207868,2023-08-13T06:53:00Z,76,,76,,54,65,0.09738955823293173
42350285341,2023-08-09T07:57:30Z,81,,81,,62,64,0.08396124865446716
42339572746,2023-08-08T07:48:00Z,84,,84,,64,64,0.06978967495219886
42328447853,2023-08-07T07:54:30Z,85,,85,,87,64,0.10410094637223975
42314910813,2023-08-06T08:23:00Z,86,,86,,77,64,0.12040990606319385
42294381647,2023-08-04T07:17:00Z,82,,82,,45,64,0.08537782139352307
42261261180,2023-08-01T07:20:30Z,81,,81,,49,63,0.10909090909090909
42235865210,2023-07-30T08:26:30Z,84,,84,,60,63,0.11914543960558752
42226144024,2023-07-29T08:20:30Z,87,,87,,111,63,0.0832632464255677
42212516789,2023-07-28T06:51:30Z,80,,80,,49,66,0.1
42201816496,2023-07-27T07:05:30Z,83,,83,,93,66,0.09421000981354269
42176974336,2023-07-25T07:01:00Z,76,,76,,63,66,0.12959183673469388
42165603477,2023-07-24T07:02:30Z,82,,82,,75,67,0.10328638497652583
42152982972,2023-07-23T07:13:30Z,83,,83,,64,67,0.10955302366345311
42130914509,2023-07-21T06:51:00Z,85,,85,,62,67,0.06441717791411043
42106416693,2023-07-19T06:48:00Z,72,,72,,61,69,0.1658583899127061
42096669883,2023-07-18T06:49:30Z,84,,84,,67,70,0.08324768756423433
42083751387,2023-07-17T06:25:30Z,74,,74,,52,69,0.12673056443024494
42073022328,2023-07-16T07:24:00Z,90,,90,,98,69,0.06427221172022685
42061096352,2023-07-15T07:31:30Z,63,,63,,56,69,0.16150234741784036
42035548801,2023-07-13T06:24:30Z,72,,72,,4,70,0.1073326248671626
42006859469,2023-07-11T06:21:00Z,77,,77,,79,70,0.14145810663764963
41998102790,2023-07-10T06:24:00Z,80,,80,,67,69,0.08089887640449438
41976677724,2023-07-08T08:12:30Z,87,,87,,55,71,0.0950792326939116
41952435783,2023-07-06T06:21:00Z,86,,86,,48,71,0.06616052060737528
41941233374,2023-07-05T07:56:30Z,71,,71,,39,71,0.13510520487264674
41927186510,2023-07-04T07:23:30Z,53,,53,,35,70,0.23429179978700745
41915651020,2023-07-03T06:31:00Z,79,,79,,65,70,0.1046119235095613
41894032874,2023-07-01T07:51:30Z,78,,78,,47,70,0.09657320872274143
41883058703,2023-06-30T06:29:00Z,81,,81,,69,70,0.07200929152148665
41859728573,2023-06-28T07:05:30Z,82,,82,,69,70,0.0734229576008273
41842194653,2023-06-27T06:52:30Z,72,,72,,33,71,0.11491935483870967
41834078306,2023-06-26T07:10:00Z,83,,83,,63,70,0.08629441624365482
41810171281,2023-06-24T06:56:00Z,84,,84,,60,71,0.08530318602261049
41789388733,2023-06-22T06:33:30Z,75,,75,,68,69,0.12861736334405144
41755343482,2023-06-19T06:21:30Z,77,,77,,61,68,0.08020698576972833
41744527033,2023-06-18T08:29:00Z,89,,89,,97,67,0.06581352833638025
41733879053,2023-06-17T07:52:00Z,74,,74,,31,67,0.12533572068039392
41719866589,2023-06-16T06:25:00Z,83,,83,,67,66,0.07658157602663707
41708570735,2023-06-15T07:10:30Z,90,,90,,90,66,0.05825242718446602
41696079840,2023-06-14T07:51:30Z,87,,87,,73,66,0.09400179051029543
41685319632,2023-06-13T07:08:30Z,82,,82,,53,66,0.10642201834862386
41672697690,2023-06-12T06:59:00Z,88,,88,,78,66,0.059266227657572904
41661492617,2023-06-11T07:05:00Z,85,,85,,47,64,0.08247422680412371
41626057405,2023-06-08T06:19:30Z,81,,81,,61,64,0.07853403141361257
41613386857,2023-06-07T06:23:30Z,81,,81,,76,65,0.06666666666666667
41602563606,2023-06-06T06:19:30Z,84,,84,,69,67,0.06543075245365322
41590825615,2023-06-05T05:41:30Z,70,,70,,68,66,0.07633587786259542
41580854682,2023-06-04T08:18:30Z,88,,88,,45,66,0.07292539815590947
41568401232,2023-06-03T08:24:30Z,79,,79,,68,68,0.09107303877366997
41558175422,2023-06-02T08:34:30Z,90,,90,,89,69,0.08340498710232158
41544597686,2023-06-01T06:39:00Z,80,,80,,56,69,0.08860759493670886
41532343044,2023-05-31T06:49:30Z,86,,86,,56,71,0.08412197686645637
41507139886,2023-05-29T06:39:30Z,82,,82,,84,72,0.09411764705882353
41500685303,2023-05-28T08:31:30Z,76,,76,,73,70,0.07966260543580131
41486431159,2023-05-27T07:45:00Z,79,,79,,57,72,0.12891674127126232
41476493426,2023-05-26T05:54:30Z,72,,72,,39,73,0.09494451294697903
41451644760,2023-05-24T06:29:30Z,70,,70,,49,71,0.05056179775280899
41438887716,2023-05-23T06:20:00Z,75,,75,,75,69,0.08565310492505353
41427914618,2023-05-22T06:29:30Z,78,,78,,89,68,0.07149758454106281
41416932201,2023-05-21T09:01:30Z,78,,78,,77,66,0.09505106048703849
41403777806,2023-05-20T07:54:30Z,80,,80,,49,66,0.08982584784601283
41391042943,2023-05-19T06:31:30Z,77,,77,,88,67,0.08471615720524017
41380340530,2023-05-18T06:32:00Z,79,,79,,82,66,0.0781414994720169
41365612769,2023-05-17T06:32:30Z,75,,75,,72,67,0.10165745856353592
41351173519,2023-05-16T06:31:30Z,70,,70,,50,66,0.11316648531011969
41337443140,2023-05-15T06:34:30Z,76,,76,,77,66,0.10141509433962265
41326063504,2023-05-14T08:11:30Z,82,,82,,86,65,0.10112359550561797
41314065329,2023-05-13T07:07:30Z,79,,79,,58,65,0.09816612729234088
41303085578,2023-05-12T06:29:00Z,80,,80,,75,66,0.09722222222222222
41291433457,2023-05-11T06:23:30Z,85,,85,,70,67,0.06659836065573771
41262827333,2023-05-09T06:24:30Z,77,,77,,44,67,0.07627118644067797
41246867433,2023-05-08T06:20:00Z,83,,83,,68,68,0.06986444212721585
41235758637,2023-05-07T08:05:00Z,81,,81,,116,66,0.0802775024777007
41223042209,2023-05-06T08:02:00Z,86,,86,,68,66,0.10601001669449082
41210885575,2023-05-05T06:34:30Z,79,,79,,70,67,0.10486486486486486
41199079913,2023-05-04T06:32:00Z,84,,84,,85,67,0.06159014557670773
41183610257,2023-05-03T06:25:30Z,68,,68,,44,67,0.13968253968253969
41171431475,2023-05-02T05:56:00Z,76,,76,,70,68,0.0765661252900232
41146797367,2023-04-30T08:21:30Z,85,,85,,98,69,0.08450704225352113
41135225697,2023-04-29T08:11:30Z,89,,89,,96,70,0.09144792548687553
41100126757,2023-04-26T06:25:30Z,72,,72,,63,70,0.12486992715920915
41086918217,2023-04-25T07:26:00Z,88,,88,,81,70,0.07588075880758807
41061442193,2023-04-23T08:23:00Z,87,,87,,51,72,0.07190082644628099
41049590913,2023-04-22T08:33:00Z,84,,84,,55,72,0.0999194198227236
41025520054,2023-04-20T06:17:00Z,82,,82,,75,72,0.07775377969762419
40997807449,2023-04-18T06:20:00Z,80,,80,,70,72,0.07776560788608981
40987467231,2023-04-17T06:16:00Z,83,,83,,60,72,0.06777893639207508
40972706065,2023-04-16T08:58:00Z,83,,83,,84,71,0.09349955476402494
40961640676,2023-04-15T08:09:30Z,84,,84,,67,72,0.11914543960558752
40950507678,2023-04-14T06:21:30Z,85,,85,,76,72,0.0672358591248666
40936863490,2023-04-13T06:25:30Z,80,,80,,65,71,0.11401673640167365
40926740503,2023-04-12T05:49:30Z,78,,78,,76,71,0.09320175438596491
40915534589,2023-04-11T07:27:30Z,80,,80,,50,70,0.10492107706592387
40902518258,2023-04-10T08:14:30Z,86,,86,,101,71,0.10275689223057644
40889800118,2023-04-09T07:59:30Z,74,,74,,82,69,0.11709159584513693
40881848896,2023-04-08T08:26:30Z,87,,87,,112,69,0.08166533226581266
40866632899,2023-04-07T07:47:30Z,85,,85,,74,69,0.1079393398751115
40855023925,2023-04-06T06:19:30Z,78,,78,,61,69,0.09216589861751152
40844180497,2023-04-05T06:20:00Z,78,,78,,72,68,0.08229988726042842
40827396528,2023-04-04T06:20:30Z,83,,83,,83,69,0.1069676153091266
40815298343,2023-04-03T06:14:30Z,76,,76,,54,69,0.09513023782559456
40805553666,2023-04-02T08:40:30Z,83,,83,,91,69,0.08325624421831637
40793786479,2023-04-01T08:31:30Z,84,,84,,47,68,0.0958570268074736
40779130468,2023-03-31T05:58:30Z,86,,86,,50,69,0.07288317256162916
40765067113,2023-03-30T06:14:30Z,81,,81,,29,69,0.08740894901144641
40740327503,2023-03-28T06:14:30Z,81,,81,,94,70,0.09539121114683816
40726331692,2023-03-27T06:18:30Z,85,,85,,66,71,0.0918918918918919
40714372990,2023-03-26T09:05:30Z,84,,84,,91,71,0.14364207221350078
40701914334,2023-03-25T08:07:30Z,88,,88,,109,72,0.10978520286396182
40690231270,2023-03-24T05:58:00Z,70,,70,,72,72,0.09881847475832438
40675662138,2023-03-23T06:16:30Z,88,,88,,76,72,0.09877704609595485
40665237994,2023-03-22T06:18:00Z,83,,83,,83,71,0.07851239669421488
40649838836,2023-03-21T06:25:30Z,81,,81,,63,70,0.07967313585291114
40636001249,2023-03-20T05:57:30Z,79,,79,,93,71,0.11868390129259694
40625402967,2023-03-19T08:51:00Z,87,,87,,90,71,0.08226221079691516
40613938450,2023-03-18T07:45:30Z,85,,85,,103,72,0.10916666666666666
40599553358,2023-03-17T06:00:30Z,78,,78,,54,72,0.1070154577883472
40585210734,2023-03-16T06:20:30Z,83,,83,,70,73,0.08678102926337034
