timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,date,light,moderate,heavy,rest
2019-11-15T03:25:00Z,24641138645,69,18,16,35,93,62,0.0694896851248642,2019-11-15,234,37,77,629
2019-11-16T07:31:00Z,24650757084,75,18,16,41,108,66,0.1383344803854095,2019-11-16,173,13,10,373
2019-11-17T05:54:00Z,24663179595,83,18,20,45,99,66,0.0974313551815766,2019-11-17,168,9,39,660
2019-11-18T05:48:00Z,24675109416,73,17,21,35,83,64,0.0858960763520678,2019-11-18,139,28,48,682
2019-11-19T04:14:30Z,24687503266,64,16,16,32,39,62,0.1121693121693121,2019-11-19,184,20,132,632
2019-11-20T04:50:30Z,24699180909,78,20,16,42,77,64,0.1269841269841269,2019-11-20,142,19,42,549
2019-11-21T05:58:00Z,24720785898,77,19,16,42,45,62,0.1583924349881796,2019-11-21,101,6,29,670
2019-11-22T05:08:30Z,24745178449,75,23,15,37,112,61,0.1146496815286624,2019-11-22,65,0,0,826
2019-11-23T04:42:30Z,24747845478,71,22,14,35,96,61,0.1093117408906882,2019-11-23,175,32,75,573
2019-11-24T06:03:30Z,24757906201,82,22,18,42,94,62,0.121726822363765,2019-11-24,192,42,124,376
2019-11-25T08:41:00Z,24773508487,68,16,19,33,70,62,0.1175059952038369,2019-11-25,78,11,47,876
2019-11-26T07:36:30Z,24784974658,79,17,19,43,106,61,0.0979342004590665,2019-11-26,133,32,61,557
2019-11-27T06:04:30Z,24796190773,68,19,15,34,58,62,0.1111111111111111,2019-11-27,128,14,61,774
2019-11-28T05:11:30Z,24810623434,77,20,20,37,76,63,0.0633333333333333,2019-11-28,164,9,46,759
2019-11-29T06:31:30Z,24817278131,84,21,20,43,79,63,0.0981754995655951,2019-11-29,36,0,0,819
2019-12-03T04:07:30Z,24861414185,57,16,8,33,66,64,0.2298980747451868,2019-12-03,165,22,46,764
2019-12-04T06:15:30Z,24884861895,51,18,13,20,88,66,0.1742195367573011,2019-12-04,223,12,30,679
2019-12-05T07:30:30Z,24894254138,58,19,10,29,74,67,0.1968134957825679,2019-12-05,164,11,23,709
2019-12-06T05:03:30Z,24906921659,78,19,17,42,98,69,0.0765357502517623,2019-12-06,231,15,41,650
2019-12-07T08:56:30Z,24930891612,81,24,16,41,129,67,0.1303724928366762,2019-12-07,186,22,63,455
2019-12-08T07:02:30Z,24930891613,79,21,21,37,66,67,0.0754936120789779,2019-12-08,70,0,0,935
2019-12-09T07:28:00Z,24940304170,75,16,17,42,51,66,0.112141652613828,2019-12-09,162,27,84,560
2019-12-10T04:47:30Z,24951685695,61,15,16,30,50,66,0.1296928327645051,2019-12-10,163,41,103,694
2019-12-11T07:18:00Z,24965924900,67,17,15,35,33,67,0.1260162601626016,2019-12-11,145,9,52,733
2019-12-12T08:55:30Z,24976289787,80,19,20,41,91,68,0.1330441070137382,2019-12-12,112,8,51,578
2019-12-13T05:31:30Z,24991605949,67,15,20,32,51,66,0.0957551826258637,2019-12-13,173,37,130,588
2019-12-14T03:32:30Z,25001883842,73,19,22,32,18,65,0.0399061032863849,2019-12-14,5,0,0,1215
2019-12-16T06:02:30Z,25070769292,64,21,20,23,57,65,0.0756756756756756,2019-12-16,148,9,37,969
2019-12-17T04:11:00Z,25070769293,68,21,16,31,48,65,0.115527950310559,2019-12-17,175,5,40,807
2019-12-18T06:35:00Z,25070769294,78,20,18,40,47,64,0.0628019323671497,2019-12-18,128,14,50,724
2019-12-19T08:07:00Z,25070769295,69,16,11,42,74,66,0.1196860693263571,2019-12-19,116,3,22,471
2019-12-20T05:17:00Z,25083494184,67,14,11,42,52,67,0.1623672230652503,2019-12-20,202,41,71,467
2019-12-21T05:55:00Z,25092749642,78,21,17,40,74,70,0.1624319419237749,2019-12-21,187,35,65,597
2019-12-22T07:44:00Z,25107412207,79,17,19,43,64,68,0.1153540175019888,2019-12-22,146,48,62,552
2019-12-23T07:50:30Z,25117758435,76,18,13,45,52,67,0.1517000871839581,2019-12-23,234,3,6,624
2019-12-24T07:50:30Z,25124548577,72,18,19,35,32,68,0.167381974248927,2019-12-24,185,0,0,670
2019-12-25T08:08:30Z,25135448706,75,17,14,44,32,66,0.1474850809889173,2019-12-25,180,61,40,572
2019-12-26T08:06:00Z,25148709571,67,17,15,35,63,66,0.151877133105802,2019-12-26,261,7,33,549
2019-12-27T08:03:30Z,25160634807,62,16,15,31,59,66,0.1137026239067055,2019-12-27,150,8,65,699
2019-12-28T06:51:00Z,25176129647,61,17,16,28,76,68,0.1401098901098901,2019-12-28,179,10,26,667
2019-12-30T07:29:30Z,25200635456,70,18,14,38,52,68,0.065398335315101,2019-12-30,199,25,33,758
2019-12-31T09:02:00Z,25219356587,72,20,15,37,65,70,0.0598388952819332,2019-12-31,198,45,16,739
2020-01-01T10:13:00Z,25233340851,66,21,13,32,62,73,0.0690161527165932,2020-01-01,225,17,5,847
2020-01-02T06:42:30Z,25240162379,76,21,21,34,89,75,0.0949720670391061,2020-01-02,205,16,30,827
2020-01-03T06:27:30Z,25258260678,66,16,19,31,45,73,0.072013093289689,2020-01-03,161,11,57,725
2020-01-03T12:17:30Z,25259450749,45,14,5,26,8,73,0.2947658402203856,2020-01-03,161,11,57,725
2020-01-04T08:12:00Z,25269703715,84,21,21,42,123,74,0.1029082774049217,2020-01-04,76,4,2,588
2020-01-06T07:48:30Z,25296725887,82,17,21,44,65,72,0.1068635968722849,2020-01-06,150,47,83,580
2020-01-07T07:33:30Z,25314982277,71,17,18,36,70,70,0.1292808219178082,2020-01-07,149,18,45,640
2020-01-08T08:50:00Z,25336285862,73,15,17,41,53,69,0.1404011461318051,2020-01-08,161,17,68,480
2020-01-09T08:55:00Z,25357433314,70,15,20,35,51,69,0.0985221674876847,2020-01-09,166,27,105,708
2020-01-10T08:59:00Z,25367071746,75,19,16,40,110,68,0.1519337016574585,2020-01-10,132,21,58,496
2020-01-11T08:40:30Z,25394112364,76,18,21,37,81,68,0.1104185218165627,2020-01-11,167,7,100,602
2020-01-12T09:27:30Z,25419399713,86,19,22,45,71,66,0.0867579908675799,2020-01-12,65,38,47,743
2020-01-13T05:56:30Z,25419399714,71,13,23,35,28,66,0.0620782726045884,2020-01-13,180,7,40,831
2020-01-14T08:34:00Z,25431134858,74,17,16,41,61,63,0.1577689243027888,2020-01-14,169,25,124,495
2020-01-15T08:11:30Z,25448456573,67,16,16,35,60,64,0.1399832355406538,2020-01-15,155,18,93,568
2020-01-16T05:00:30Z,25459957751,68,20,17,31,45,65,0.1220068415051311,2020-01-16,197,44,136,625
