timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,date,light,moderate,heavy,rest
2019-11-10T08:26:30Z,24580352364,83,18,19,46,64,58,0.0567056705670567,2019-11-10,237,42,125,481
2019-11-11T06:43:00Z,24591056990,83,20,21,42,78,57,0.0628626692456479,2019-11-11,229,20,50,612
2019-11-12T06:36:00Z,24604913131,84,21,23,40,45,57,0.0549828178694158,2019-11-12,201,16,99,661
2019-11-13T06:03:30Z,24617272983,82,21,23,38,60,56,0.0675675675675675,2019-11-13,249,26,114,600
2019-11-14T06:21:30Z,24629135318,80,18,23,39,39,56,0.0757737459978655,2019-11-14,215,7,10,740
2019-11-15T08:02:00Z,24642850657,86,21,23,42,82,56,0.0499468650371944,2019-11-15,156,32,82,696
2019-11-16T08:31:00Z,24653902490,81,21,20,40,87,55,0.0568927789934354,2019-11-16,213,19,44,693
2019-11-17T08:20:00Z,24664226830,80,20,18,42,63,56,0.079696394686907,2019-11-17,198,34,87,589
2019-11-18T06:13:30Z,24676195931,80,21,20,39,59,56,0.0580204778156996,2019-11-18,240,44,80,637
2019-11-19T08:07:30Z,24691220805,89,21,22,46,67,57,0.0592044403330249,2019-11-19,224,6,44,623
2019-11-20T06:52:30Z,24703656265,84,21,21,42,59,57,0.0536246276067527,2019-11-20,183,16,109,629
2019-11-21T06:27:00Z,24719522895,84,19,23,42,59,55,0.0584795321637426,2019-11-21,213,19,73,619
2019-11-22T06:09:30Z,24738047767,68,18,21,29,67,54,0.0785634118967452,2019-11-22,256,24,90,625
2019-11-23T08:12:30Z,24749630544,82,17,21,44,54,54,0.0727595385980479,2019-11-23,338,63,57,419
2019-11-24T09:03:30Z,24760704021,65,16,14,35,32,54,0.0571428571428571,2019-11-24,166,12,49,841
2019-11-25T07:52:30Z,24772132861,91,22,22,47,73,55,0.0643974241030358,2019-11-25,184,35,73,605
2019-11-26T06:41:30Z,24786170255,86,21,22,43,59,54,0.0519337016574585,2019-11-26,225,18,80,648
2019-11-27T06:13:00Z,24795770768,78,16,20,42,43,53,0.0623115577889447,2019-11-27,327,12,5,599
2019-11-28T08:48:30Z,24809175217,84,20,17,47,59,54,0.0445920303605313,2019-11-28,191,14,70,629
2019-11-29T08:37:00Z,24818411077,89,22,21,46,71,56,0.0552536231884058,2019-11-29,154,2,81,646
2019-11-30T07:03:00Z,24828448322,86,22,21,43,77,57,0.0691489361702127,2019-11-30,206,15,82,635
2019-12-01T07:18:00Z,24839007234,87,22,22,43,71,58,0.0573514077163712,2019-12-01,231,18,48,644
2019-12-02T06:41:30Z,24851196907,76,17,20,39,50,58,0.0520487264673311,2019-12-02,273,12,61,636
2019-12-03T07:57:00Z,24862738212,83,17,20,46,71,57,0.0601295097132284,2019-12-03,164,13,69,633
2019-12-04T07:30:30Z,24886457682,76,17,22,37,72,57,0.0611169652265542,2019-12-04,189,2,10,765
2019-12-05T07:38:30Z,24896838727,87,23,22,42,92,56,0.0697230181470869,2019-12-05,148,49,79,641
2019-12-06T08:09:00Z,24907576818,76,20,20,36,66,54,0.0609137055837563,2019-12-06,239,23,72,704
2019-12-07T08:58:30Z,24919077262,83,21,17,45,92,54,0.0746513535684987,2019-12-07,144,8,69,601
2019-12-08T09:01:30Z,24929531204,87,20,21,46,67,55,0.0654288240495137,2019-12-08,221,18,65,564
2019-12-09T05:58:00Z,24940322096,74,17,21,36,60,56,0.0665901262916188,2019-12-09,206,101,77,620
2019-12-10T06:57:00Z,24953974067,88,23,22,43,101,55,0.0410958904109589,2019-12-10,198,22,93,606
2019-12-11T06:56:00Z,24967619790,75,17,19,39,59,55,0.0549222797927461,2019-12-11,195,11,89,663
2019-12-12T06:33:00Z,24977159392,88,23,23,42,100,55,0.0481675392670157,2019-12-12,162,10,91,676
2019-12-13T06:12:30Z,24992362895,73,18,19,36,45,55,0.0836047774158523,2019-12-13,205,0,0,773
2019-12-14T08:48:30Z,25003151299,84,20,22,42,42,55,0.0462143559488692,2019-12-14,256,27,63,581
2019-12-15T08:47:30Z,25013536681,77,20,20,37,47,55,0.0742734122712594,2019-12-15,149,19,65,743
2019-12-16T07:34:30Z,25025097285,87,20,22,45,75,55,0.0700525394045534,2019-12-16,174,27,128,539
2019-12-17T06:31:00Z,25038451066,86,23,22,41,96,55,0.058206106870229,2019-12-17,271,5,92,516
2019-12-18T06:49:30Z,25052755948,84,22,23,39,88,55,0.0609613130128956,2019-12-18,221,34,94,665
2019-12-19T07:20:30Z,25067880572,84,20,22,42,66,55,0.063343717549325,2019-12-19,164,21,134,640
2019-12-20T07:01:30Z,25082353353,79,19,22,38,84,54,0.0579710144927536,2019-12-20,138,33,107,709
2019-12-21T08:20:30Z,25095053385,90,23,21,46,103,54,0.061427280939476,2019-12-21,188,41,138,520
