timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,date,light,moderate,heavy,rest
2019-11-07T06:09:30Z,24550716102,75,21,15,39,40,45,0.1521472392638037,2019-11-07,222,14,98,689
2019-11-08T07:29:00Z,24554805106,72,22,18,32,72,46,0.2016895459345301,2019-11-08,227,17,80,638
2019-11-09T05:49:00Z,24575663643,67,21,17,29,35,46,0.0755336617405583,2019-11-09,177,28,128,799
2019-11-10T08:53:00Z,24586073757,80,22,19,39,76,48,0.2017167381974249,2019-11-10,227,36,109,599
2019-11-11T06:32:30Z,24590204015,79,22,19,38,67,47,0.1378091872791519,2019-11-11,113,39,143,711
2019-11-12T03:43:30Z,24614327984,59,14,17,28,4,46,0.1536885245901639,2019-11-12,153,19,150,741
2019-11-13T06:39:00Z,24636780923,67,17,19,31,28,46,0.1695501730103806,2019-11-13,260,49,128,563
2019-11-14T06:30:30Z,24636780924,69,20,12,37,57,46,0.160377358490566,2019-11-14,98,12,88,813
2019-11-15T06:09:30Z,24659721258,69,18,18,33,50,47,0.0961298377028714,2019-11-15,250,32,108,650
2019-11-16T09:49:30Z,24659721260,60,21,9,30,57,47,0.2077789150460593,2019-11-16,209,46,85,612
2019-11-17T08:41:30Z,24683395962,69,21,14,34,39,50,0.0715268225584594,2019-11-17,191,7,4,875
2019-11-18T06:06:30Z,24683395963,79,22,22,35,75,49,0.0883905013192612,2019-11-18,126,34,215,676
2019-11-19T06:27:00Z,24698821500,80,21,19,40,36,48,0.1364175563463819,2019-11-19,50,0,0,960
2019-11-20T05:42:30Z,24707845505,65,16,17,32,62,47,0.1610738255033557,2019-11-20,132,26,144,763
2019-11-21T06:45:00Z,24745400642,58,13,17,28,27,47,0.1820388349514563,2019-11-21,147,11,84,775
2019-11-22T06:52:30Z,24745400643,74,21,17,36,38,47,0.182237600922722,2019-11-22,118,10,152,725
2019-11-23T08:54:30Z,24754368469,79,21,16,42,55,48,0.169774288518155,2019-11-23,331,35,90,475
2019-11-24T09:39:00Z,24781797201,58,19,13,26,20,48,0.0687830687830687,2019-11-24,167,0,0,895
2019-11-25T06:39:30Z,24781797203,82,20,21,41,58,47,0.124860646599777,2019-11-25,97,38,178,679
2019-11-26T06:33:00Z,24792764705,74,20,20,34,46,45,0.0974421437271619,2019-11-26,147,45,158,658
2019-11-27T06:26:30Z,24814910760,74,19,19,36,63,45,0.1395076201641266,2019-11-27,104,27,166,717
2019-11-28T06:32:00Z,24814910761,76,21,18,37,51,45,0.1746216530849825,2019-11-28,110,12,63,818
2019-11-29T06:48:00Z,24829495799,82,22,20,40,86,45,0.1201814058956916,2019-11-29,204,36,94,660
2019-12-01T10:02:30Z,24838154739,58,18,12,28,43,45,0.1825318940137389,2019-12-01,161,17,165,588
2019-12-02T06:39:30Z,24857203229,81,22,22,37,87,47,0.1104582843713278,2019-12-02,128,34,214,639
2019-12-03T06:41:00Z,24862298733,75,21,18,36,73,46,0.2088535754824063,2019-12-03,196,26,117,661
2019-12-04T06:44:00Z,24895824299,79,21,21,37,54,45,0.1354401805869074,2019-12-04,269,12,40,676
2019-12-05T06:42:30Z,24896643098,70,17,17,36,63,44,0.2020431328036322,2019-12-05,194,21,130,653
2019-12-06T03:03:00Z,24914622967,58,14,15,29,10,44,0.091533180778032,2019-12-06,159,27,108,825
2019-12-07T07:05:30Z,24923252420,71,22,13,36,74,45,0.1652989449003517,2019-12-07,250,28,144,592
2019-12-08T09:13:30Z,24935403285,68,20,15,33,43,46,0.1097708082026538,2019-12-08,189,29,165,643
2019-12-09T03:41:00Z,24959885733,64,21,16,27,49,47,0.096947935368043,2019-12-09,250,33,83,696
2019-12-10T07:31:30Z,24959885735,71,20,20,31,50,47,0.1081441922563418,2019-12-10,251,11,37,767
